COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CLORUROS_TOT,TIPO_CUERPO_AGUA
24000.0,24000.0,11000.0,1.036,0.855,2.0,2.0,15.75,35.03,0.263,0.005,0.487,0.183,0.933,0.446,1.0,1.0,0.023,0.021,20.0,0.091,170.88,267.0,7.2,70.1,6.99,20.0,19.5,0.0015,0.001301,0.01614,0.0002013,0.00277,0.00154,118.0,31.9,27.3,,LÓTICO
11000.0,24000.0,230.0,3.914,1.891,2.0,2.0,10.0,10.0,0.136,0.005,0.961,0.128,1.225,0.264,1.0,1.0,0.0123,0.0015,5.0,0.009,183.68,287.0,8.4,76.0,6.67,43.0,130.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,151.0,26.8,27.7,,LÓTICO
24000.0,24000.0,24000.0,2.131,1.866,2.0,2.0,10.13,15.44,0.204,0.005,1.021,0.202,1.4269999999999998,0.406,1.0,1.0,0.024,0.016,50.0,0.067,191.36,299.0,8.0,78.8,5.8,64.0,60.6,0.0015,0.001301,0.00697,0.0002013,0.00544,0.00154,170.0,31.4,23.9,,LÓTICO
24000.0,24000.0,11000.0,3.419,2.143,2.0,2.0,10.0,10.0,0.066,0.005,1.131,0.019,1.216,0.085,1.0,1.0,0.0454,0.0015,5.0,0.037,144.0,225.0,8.5,83.0,7.3,11.0,6.9,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,127.0,27.6,23.9,,LÓTICO
11000.0,24000.0,230.0,1.014,0.973,2.0,2.0,10.0,10.0,0.072,0.005,0.552,0.004,0.628,0.076,1.0,1.0,0.0685,0.0132,5.0,0.009,85.12,133.0,8.5,83.1,6.4,17.0,6.0,0.0015,0.001301,0.04075,0.0006,0.00438,0.00154,127.0,24.8,28.5,,LÓTICO
230.0,430.0,90.0,1.02,0.652,2.0,2.0,21.66,35.79,0.298,0.005,0.455,0.104,0.857,0.40199999999999997,1.0,1.0,0.115,0.028,5.0,0.037,167.04,261.0,7.2,95.2,7.81,10.0,4.23,0.0015,0.001301,0.01743,0.0002013,0.00255,0.00154,134.0,30.3,26.4,,LÓTICO
24000.0,24000.0,11000.0,14.625,14.289,2.0,2.0,21.66,26.83,0.105,0.005,0.88,0.161,1.146,0.266,1.0,1.0,0.111,0.03,10.0,0.229,161.92000000000002,253.0,7.0,89.9,7.54,22.0,13.5,0.0015,0.001301,0.01933,0.0002013,0.00345,0.00154,82.0,34.9,29.1,,LÓTICO
140.0,1500.0,30.0,0.964,0.721,2.0,2.0,20.71,28.21,0.0035,0.005,1.023,0.11,1.133,0.11,1.0,1.0,0.113,0.022,10.0,0.018,166.4,260.0,7.5,94.9,8.02,41.0,35.2,0.0015,0.001301,0.01389,0.0002013,0.00405,0.00154,146.52,27.0,23.2,,LÓTICO
4600.0,11000.0,1500.0,2.458,2.365,2.0,2.0,11.43,16.43,0.0035,0.005,0.031,0.0,0.0035,0.0035,1.0,1.0,0.063,0.018,5.0,0.024,148.48,232.0,7.3,97.1,8.35,10.0,5.81,0.0015,0.001301,0.01888,0.0002013,0.00042,0.00154,120.0,23.4,21.0,,LÓTICO
150.0,2400.0,90.0,4.308,1.991,2.0,2.0,13.93,17.86,0.0035,0.005,1.175,0.691,1.866,0.691,1.0,1.0,0.031,0.026,20.0,0.029,181.76,284.0,7.3,98.1,8.19,10.0,3.83,0.0015,0.001301,0.03848,0.0002013,0.0014,0.00154,126.0,27.0,20.1,,LÓTICO
4600.0,,230.0,5.427,,,3.11,,10.0,0.045,0.005,0.545,0.077,0.667,0.122,1.0,1.0,0.089,0.045,5.0,,157.376,245.9,7.4,66.7,5.04,10.0,8.59,0.0015,0.001301,0.01784,0.00119,0.00591,0.00726,156.0,28.0,26.8,,LÓTICO
4600.0,,2400.0,,,,2.0,,31.63,,,,,,,1.0,1.0,,,,,160.64000000000001,251.0,7.5,90.4,7.51,29.0,,,,,,,,,23.0,25.0,,LÓTICO
15.0,21.0,11.0,22.39,12.25,2.0,2.0,,,0.0035,0.005,0.33,0.0,0.33,0.0035,1.0,1.0,0.0014,0.0015,8.0,0.009,245.12,383.0,8.07,112.8,9.0,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,228.0,28.2,26.9,,LÓTICO
2400.0,2400.0,641.0,,,2.0,2.0,,,1.23,0.005,0.031,1.1800000000000002,2.41,2.41,1.0,1.0,0.0014,0.0015,5.0,0.009,272.0,425.0,7.65,87.57,6.57,18.0,8.5,0.0015,0.001301,0.0012,0.0002013,0.0027,0.00154,288.0,30.0,24.2,,LÓTICO
43.0,240.0,39.0,4.22,4.22,2.0,2.0,,,0.0035,0.005,0.031,0.0,0.0035,0.0035,1.0,1.0,0.0014,0.0015,5.0,0.009,312.064,487.6,7.57,107.13,9.49,29.0,2.5,0.0015,0.001301,0.006112,0.0002013,0.00042,0.00154,329.0,23.0,21.84,,LÓTICO
93.0,93.0,3.0,4.287,3.701,2.26,3.64,10.0,10.0,0.0035,0.005,0.031,1.416,1.416,1.416,1.0,1.0,0.0203,0.015,10.0,0.03,256.64,401.0,7.88,93.0,7.89,17.0,2.6,0.0015,0.001301,0.0012,0.000709,0.00164,0.00154,258.0,27.0,25.1,,LÓTICO
2400.0,2400.0,15.0,4.923,4.923,2.0,2.05,10.0,10.0,0.229,0.005,0.038,5.7019,5.9689000000000005,5.9309,1.0,1.0,0.0014,0.0015,10.0,0.0557,159.36,249.0,8.64,73.0,5.92,13.0,3.7,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,231.0,26.9,25.35,,LÓTICO
93.0,240.0,26.0,3.958,3.958,2.0,2.0,10.0,10.0,0.0035,0.0135,0.031,0.1733,0.18680000000000002,0.1733,1.0,1.0,0.0237,0.0155,5.0,0.0324,266.24,416.0,8.04,99.3,7.64,10.0,2.5,0.0015,0.001301,0.0012,0.00102,0.00042,0.00154,195.0,30.5,28.4,,LÓTICO
1100.0,1100.0,46.0,5.38,5.38,2.0,3.27,10.0,10.0,0.0258,0.005,0.1094,0.0,0.1352,0.0258,1.0,1.0,0.008,0.0015,5.0,0.038,266.88,417.0,8.09,83.93,6.08,10.0,2.5,0.0015,0.001301,0.0012,0.00281,0.00292,0.00154,207.0,33.5,29.7,,LÓTICO
1100.0,1100.0,10.0,2.997,2.997,2.0,2.0,10.0,10.0,0.0498,0.005,0.211,0.3861,0.6469,0.4359,1.0,1.0,0.0153,0.0015,15.0,0.034,232.32,363.0,7.83,96.9,7.32,27.0,3.2,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,212.0,31.6,30.0,,LÓTICO
200.0,280.0,11199.0,8.65,8.65,2.0,2.0,10.0,10.0,0.073,0.007,0.031,0.302,0.382,0.375,1.0,1.0,0.016,0.0015,5.0,0.023,272.0,425.0,7.62,73.6,7.75,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,257.0,18.6,21.24,,LÓTICO
770.0,3654.0,122.0,3.106,3.106,2.0,2.0,22.14,30.77,0.048,0.008,0.329,0.108,0.493,0.156,1.0,1.0,0.016,0.029,5.0,0.051,256.0,400.0,7.6,140.9,11.1,10.0,2.5,,,,,0.00042,,247.0,32.4,27.9,,LÓTICO
24000.0,24000.0,110.0,5.916,5.916,2.0,2.0,10.0,10.0,,,,,,,1.0,1.0,0.025,0.0015,7.5,0.034,256.192,400.3,8.0,110.9,9.6,10.0,2.5,,,,,,,232.0,32.6,33.1,,LÓTICO
4600.0,11000.0,4106.0,5.263,1.298,2.0,2.0,17.35,30.17,,,,,,,1.0,1.0,0.632,0.016,5.0,0.036,267.52,418.0,7.5,82.3,7.1,10.0,2.5,0.0132,0.001301,0.0012,0.027,0.0053,0.00154,230.0,29.2,27.5,,LÓTICO
24000.0,24000.0,2400.0,5.072,2.554,2.0,2.0,50.4,56.0,0.123,0.005,0.074,0.208,0.405,0.33099999999999996,1.0,1.0,0.048,0.0015,5.0,0.009,243.84,381.0,7.7,75.6,5.9,12.0,2.7,,,,,,,221.0,33.8,32.5,,LÓTICO
24000.0,24000.0,1414.0,3.981,3.405,2.0,2.0,22.62,41.34,0.253,0.01,0.168,0.077,0.508,0.33,1.0,1.0,0.076,0.028,40.0,0.128,192.64000000000001,301.0,7.7,93.7,8.0,28.0,12.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,205.0,25.0,26.0,,LÓTICO
683.0,1725.0,73.0,5.396,2.261,2.0,2.0,10.0,10.0,0.047796,0.0282,0.031,0.218504,0.2945,0.2663,1.0,1.0,0.0014,0.0015,5.0,0.009,277.76,434.0,8.1,71.2,6.33,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,216.0,19.0,21.0,,LÓTICO
576.0,2755.0,146.0,32.13,6.468,2.0,2.0,10.0,10.0,0.030695,0.005,0.035,0.116723,0.182418,0.147418,1.0,1.0,0.0117,0.0015,5.0,0.0352,250.88,392.0,8.3,86.3,6.56,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,201.0,28.0,24.0,,LÓTICO
932.0,1198.0,10.0,2.419,2.419,2.0,2.0,10.0,10.0,0.062165,0.020722,0.031,0.115135,0.198022,0.1773,1.0,1.0,0.0196,0.0015,5.0,0.009,268.16,419.0,7.7,53.4,4.13,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,206.0,26.0,27.0,,LÓTICO
1553.0,6867.0,72.0,1.995,1.904,2.0,2.0,10.0,10.0,0.050478,0.0208,0.1615,0.153922,0.38670000000000004,0.2044,1.0,1.0,0.3509,0.0385,25.0,0.0746,241.92000000000002,378.0,7.4,91.5,7.6,10.0,3.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,156.0,30.0,29.0,,LÓTICO
3255.0,8664.0,98.0,2.656,2.656,2.0,2.0,10.0,10.0,0.048204,0.005,0.033261,0.194961,0.276426,0.243165,1.0,1.0,0.0945,0.0256,10.0,0.0348,257.28000000000003,402.0,,45.9,3.52,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,198.0,28.0,28.0,,LÓTICO
1483.0,3282.0,52.0,1.209,0.103,2.0,2.0,10.0,10.0,0.044647,0.005,0.095144,0.044939,0.18473,0.089586,1.0,1.0,0.027,0.015,5.0,0.009,268.8,420.0,8.1,97.7,8.45,10.0,8.9,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,225.72,30.1,28.7,,LÓTICO
1850.0,5172.0,110.0,2.407,1.606,2.0,2.0,10.0,10.0,0.0629,0.005,0.031,0.2215,0.2844,0.2844,1.0,1.0,0.0116,0.0015,5.0,0.0418,266.88,417.0,7.8,103.1,8.34,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,254.0,27.0,26.5,,LÓTICO
4611.0,5794.0,63.0,14.559,7.789,2.0,,10.0,10.0,0.1146,0.005,0.031,0.1623,0.2769,0.2769,1.0,1.0,0.0014,0.0015,10.0,0.009,266.24,416.0,8.2,71.1,5.05,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,194.0,32.0,31.6,,LÓTICO
3654.0,7270.0,30.0,2.954,1.807,2.0,2.0,10.0,10.0,0.0915,0.005,0.031,0.5884,0.6799000000000001,0.6799000000000001,1.0,1.0,0.017,0.0015,15.0,0.0622,407.04,636.0,7.2,59.3,4.6,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,188.0,25.9,27.3,,LÓTICO
1789.0,11199.0,74.0,2.38,1.622,2.0,2.0,10.0,10.0,0.052877,0.005,0.106081,0.218622,0.37758,0.271499,1.0,1.0,0.0014,0.0015,8.0,0.0471,245.76,384.0,7.8,81.2,6.7,10.0,5.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,222.0,30.1,29.5,,LÓTICO
1187.0,2014.0,52.0,3.147,2.343,2.0,2.0,10.0,10.0,0.096,0.014,0.296,0.117,0.523,0.21300000000000002,1.0,1.0,0.024,0.007,8.0,0.0758,289.92,453.0,7.4,66.7,5.02,10.0,4.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,227.0,32.0,29.6,,LÓTICO
1789.0,12997.0,292.0,2.065,1.035,2.0,2.0,10.0,10.0,0.0035,0.005,0.246,0.253,0.499,0.253,1.0,1.0,0.012,0.0015,5.0,0.0417,280.96,439.0,7.4,69.8,5.32,10.0,3.9,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,214.0,26.0,28.6,,LÓTICO
11000.0,24000.0,4600.0,3.166,2.576,2.0,2.0,10.0,10.0,0.077,0.005,0.118,0.235,0.43,0.312,1.0,1.0,0.0292,0.0015,5.0,0.035,250.24,391.0,7.7,66.33,5.4,24.0,22.0,0.0015,0.001301,0.0012,0.0002013,0.00177,0.00154,189.0,27.5,25.7,,LÓTICO
150.0,750.0,70.0,2.442,0.892,2.0,2.0,27.03,39.61,8.574,0.005,0.147,4.545,13.266,13.119,1.0,1.0,0.178,0.149,10.0,0.013,150.4,235.0,7.1,96.9,7.67,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.0026,0.00154,80.0,29.9,29.7,,LÓTICO
90.0,200.0,40.0,11.018,8.732,2.0,2.0,10.0,10.0,0.205,0.005,0.031,0.168,0.373,0.373,1.0,1.0,0.0014,0.0015,10.0,0.036,241.92000000000002,378.0,7.9,103.0,7.5,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00306,0.00154,212.0,33.2,32.3,,LÓTICO
24000.0,24000.0,24000.0,0.751,0.748,2.0,2.0,23.96,24.68,0.083,0.005,0.032,0.338,0.453,0.42100000000000004,1.0,1.0,0.028,0.013,10.0,0.03,205.44,321.0,7.4,71.0,5.7,10.0,5.23,0.0015,0.001301,0.00681,0.0002013,0.00042,0.00154,154.0,30.2,25.9,,LÓTICO
24000.0,24000.0,24000.0,6.917,5.612,2.0,2.0,10.0,10.0,0.542,0.005,0.39,0.057,0.9890000000000001,0.5990000000000001,1.0,1.0,0.0355,0.0259,10.0,0.088,181.12,283.0,8.4,84.67,6.77,12.0,40.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,157.0,28.2,28.0,,LÓTICO
4600.0,11000.0,930.0,0.77,0.733,2.0,4.0,22.63,24.81,0.183,0.005,0.797,0.103,1.083,0.286,1.0,1.0,0.031,0.024,60.0,0.06,215.04,336.0,8.0,62.8,5.07,157.0,131.0,0.0015,0.001301,0.00561,0.00178,0.00467,0.00154,200.0,24.2,23.2,,LÓTICO
24000.0,24000.0,24000.0,3.596,2.039,2.0,2.0,10.0,10.0,0.102,0.005,0.329,0.078,0.509,0.18,1.0,1.0,0.0014,0.0015,5.0,0.009,168.96,264.0,8.6,84.0,7.8,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,128.0,19.8,20.9,,LÓTICO
280.0,280.0,150.0,3.35,1.503,2.0,2.0,10.0,10.0,0.078,0.005,0.061,0.032,0.171,0.11,1.0,1.0,0.0014,0.0015,5.0,0.009,251.52,393.0,7.7,99.7,7.53,10.0,2.5,0.0015,0.001301,0.00635,0.0002013,0.00117,0.00154,157.0,37.6,32.3,,LÓTICO
930.0,4600.0,210.0,0.815,0.812,2.0,2.0,24.07,26.83,0.195,0.005,0.077,0.119,0.391,0.314,1.0,1.0,0.105,0.0015,5.0,0.014,183.04,286.0,7.4,99.1,7.81,10.0,2.5,0.0015,0.001301,0.01928,0.0002013,0.00252,0.00154,170.0,29.9,26.4,,LÓTICO
24000.0,24000.0,2100.0,12.726,11.985,2.0,5.0,30.28,80.97,0.247,0.005,0.254,0.309,0.81,0.556,1.0,1.0,0.083,0.047,80.0,0.192,129.92000000000002,203.0,7.0,82.7,6.46,426.67,368.0,0.0015,0.001301,0.02,0.0002013,0.01085,0.00154,152.0,27.9,27.0,,LÓTICO
24000.0,24000.0,24000.0,2.381,2.06,2.0,4.17,10.36,23.57,0.0035,0.005,0.598,0.101,0.699,0.101,1.0,1.0,0.184,0.057,40.0,0.081,161.28,252.0,7.4,95.0,7.96,212.5,159.0,0.0015,0.001301,0.01494,0.0002013,0.00911,0.00154,169.68,26.2,23.1,,LÓTICO
930.0,1500.0,430.0,3.02,2.891,2.0,2.0,10.0,12.86,0.03,0.005,0.031,6.41,6.44,6.44,1.0,1.0,0.042,0.0015,5.0,0.058,167.04,261.0,7.2,96.0,7.79,10.0,2.5,0.0015,0.001301,0.00887,0.0002013,0.00042,0.00154,138.0,22.3,21.7,,LÓTICO
230.0,430.0,150.0,1.387,1.176,2.0,2.0,10.0,10.0,0.0035,0.005,0.292,0.102,0.39399999999999996,0.102,1.0,1.0,0.028,0.019,5.0,0.023,198.4,310.0,7.3,95.7,8.42,10.0,2.5,0.0015,0.001301,0.13879,0.0002013,0.00042,0.00154,150.0,16.9,17.8,,LÓTICO
24000.0,,11000.0,2.876,,,3.29,,23.0,0.348,0.005,0.263,0.143,0.754,0.491,1.0,1.0,0.035,0.016,5.0,,172.8,270.0,8.0,53.0,4.24,15.0,10.6,0.0015,0.001301,0.008,0.0002013,0.00716,0.00154,154.0,31.0,26.8,,LÓTICO
11000.0,,4600.0,,,,2.0,,38.71,,,,,,,1.0,1.0,,,,,186.24,291.0,7.8,70.3,5.18,10.0,,,,,,,,,27.0,25.0,,LÓTICO
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
90.0,90.0,,4.31,,,2.0,,5.0,0.006,0.004,,,,,,,,,10.0,,148.48,232.0,,,9.41,,,,,,,,,,28.0,26.1,,LÓTICO
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,20.0,,LÓTICO
390.0,390.0,,4.31,,,2.0,,5.86,0.006,0.004,,,,,,,,,10.0,,140.8,220.0,,,10.72,,,,,,,,,,28.0,25.9,,LÓTICO
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,19.0,,LÓTICO
210.0,210.0,,4.31,,,2.0,,5.0,0.006,0.004,,,,,,,,,5.0,,186.88,292.0,,,6.72,,,,,,,,,,26.0,25.2,,LÓTICO
2400000.0,2400000.0,,233.39,,,448.0,,877.99,5.99,0.021,0.55,0.87,7.41,6.86,,,,,,,,,,,,,,,,,,,,,25.0,21.0,,LÓTICO
240.0,240.0,,,,,2.0,,5.0,0.006,,,,,,,,,,,,,,,,,,5.01,,,,,,,70.0,,,,LÓTICO
4300.0,4300.0,,20.0,,,12.11,,10.0,0.7,0.021,1.04,0.0,1.04,0.7,,,,,,,,,6.7,,,,,,,,,,,,25.0,20.0,,LÓTICO
30.0,70.0,,4.31,,,3.38,,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
3.0,3.0,,4.31,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,,,,LÓTICO
400.0,400.0,,20.0,,,4.65,,10.0,0.7,0.021,0.49,0.0,0.49,0.7,,,,,,,,,8.78,,,,,,,,,,,,24.0,21.0,,LÓTICO
640.0,750.0,,23.66,,,7.8,,76.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
90.0,90.0,,,,,,,,,,,,,,,,,,,,,289.0,7.22,,6.91,10.0,2.5,,,,,,,146.1,28.0,18.0,,LÉNTICO
230.0,,,,,,,,,,,,,,,,,,,,,36.224000000000004,56.6,7.3,,7.09,,0.74,,,,,,,14.9,19.0,14.0,,LÓTICO
210.0,930.0000000000001,,,,,,,,,,,,,,,,,,,,,178.67,7.69,,8.25,10.0,2.5,,,,,,,86.2,35.0,19.0,,LÓTICO
430.0,,,,,,,,,,,,,,,,,,,,,36.224000000000004,56.6,7.8,,7.27,,0.77,,,,,,,17.4,20.0,15.0,,LÓTICO
229.99999999999997,430.0,,,,,,,,,,,,,,,,,,,,,176.9,8.72,,8.56,10.0,2.5,,,,,,,84.2,34.0,19.0,,LÓTICO
930.0,,,,,,,,,,,,,,,,,,,,,37.056,57.9,7.8,,7.23,,0.71,,,,,,,15.1,20.0,15.0,,LÓTICO
430.0,430.0,,,,,,,,,,,,,,,,,,,,29.824,46.6,6.64,,6.45,,2.0,,,,,,,14.0,23.0,17.0,,LÓTICO
1395.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÓTICO
230.0,,,,,,,,,,,,,,,,,,,,,181.76,284.0,7.62,,6.16,,0.29,,,,,,,140.5,26.0,19.0,,LÓTICO
230.0,230.0,,,,,,,,,,,,,,,,,,,,215.04,336.0,6.85,,6.21,,16.03,,,,,,,177.3,24.0,20.0,,LÓTICO
4.0,39.0,,,,,,,,,,,,,,,,,,,,197.12,308.0,6.96,,5.48,,1.36,,,,,,,144.3,29.0,20.0,,LÓTICO
11000.0,,,,,,,,,,,,,,,,,,,,,110.016,171.9,8.5,,7.27,,1.17,,,,,,,69.8,20.0,25.0,,LÓTICO
2100.0,2100.0,,,,,,,,,,,,,,,,,,,,90.816,141.9,7.42,,6.3,,11.73,,,,,,,58.2,24.0,20.0,,LÓTICO
9000.0,9000.0,,,,,,,,,,,,,,,,,,,,,,8.13,,,,,,,,,,,,33.0,28.0,,LÓTICO
2400.0,2400.0,,,,,,,,,,,,,,,,,,,,,,7.02,,4.38,,2.5,,,,,,,79.8,29.0,25.0,,LÓTICO
24000.0,24000.0,,,,,,,,,,,,,,,,,,,,,,6.9,,4.22,,2.5,,,,,,,120.4,33.0,25.0,,LÓTICO
90.0,,,,,,,,,,,,,,,,,,,,,111.80799999999999,174.7,8.6,,7.21,,1.21,,,,,,,71.5,23.0,25.0,,LÓTICO
1500.0,1500.0,,,,,,,,,,,,,,,,,,,,90.24,141.0,7.68,,6.45,,8.82,,,,,,,,23.0,19.0,,LÓTICO
4.0,21.0,,,,,,,,,,,,,,,,,,,,100.48,157.0,7.67,,6.96,,1.82,,,,,,,57.9,27.0,18.0,,LÓTICO
1500.0,1500.0,,,,,,,,,,,,,,,,,,,,,,7.17,,5.43,,2.5,,,,,,,66.6,34.0,26.0,,LÓTICO
430.0,,,,,,,,5.0,0.006,0.004,,,,,,,0.1,,,,75.904,118.6,6.4,,7.02,,,,,,,,,48.0,32.0,25.5,,LÓTICO
430.0,,,,,,,,5.0,0.006,0.004,,,,,,,0.08,,,,139.52,218.0,7.1,,6.96,,,,,,,,,113.3,34.0,23.4,,LÓTICO
90.0,930.0,,,,,,,,,,,,,,,,,,,,30.848000000000003,48.2,6.48,,6.51,,1.5,,,,,,,11.6,22.0,15.0,,LÓTICO
230.0,430.0,,,,,,,,,,,,,,,,,,,,27.968000000000004,43.7,7.09,,7.0,,1.46,,,,,,,10.7,22.0,16.0,,LÓTICO
90.0,150.0,,,,,,,,,,,,,,,,,,,,30.464000000000002,47.6,6.74,,6.51,,1.45,,,,,,,13.8,21.0,17.0,,LÓTICO
70.0,70.0,,,,,,,,,,,,,,,,,,,,28.544,44.6,7.18,,7.18,,2.03,,,,,,,14.3,21.0,17.0,,LÓTICO
670.0,7113.0,,4.31,,,3.17,,16.1,0.006,0.004,,,,,,,,,,,,,,,,,,,,,,,,76.61728801030803,,,,LÉNTICO
4.0,11.0,,,,,,,,,,,,,,,,,,,,99.84,156.0,7.46,,7.23,,1.71,,,,,,,68.5,25.0,18.0,,LÓTICO
,,,5.34,4.98,2.0,6.4,,,,0.071,0.207,,,,,,2.553,,5.0,0.009,318.08,,,,,,,,,,,,,20.0,21.0,,,LÉNTICO
2400.0,,2400.0,24.412,12.22,6.6,8.33,18.0,29.0,0.148,0.116,0.325,0.0,0.589,0.148,,,0.113,0.042,80.0,0.374,304.896,,,,,16.0,11.0,0.0015,0.001301,0.0012,0.002,0.017,0.00154,20.0,24.3,,,LÉNTICO
75.0,,43.0,3.537,3.458,2.6,7.67,19.0,33.0,0.096,0.042,0.993,0.0,1.131,0.096,,,0.145,0.14,30.0,0.034,202.88,,,,,10.0,29.9,0.0015,0.001301,0.0012,0.0002013,0.006,0.005,200.0,21.8,,,LÉNTICO
40.0,,30.0,,,38.0,90.0,94.4,207.68,3.76,0.06,0.27,1.12,5.21,4.88,,,2.177,1.039,600.0,1.738,910.72,,,,,20.0,13.1,0.008,0.001301,0.0202,0.00086,0.0136,0.0072,368.6,16.2,,,LÉNTICO
24000.0,,4600.0,46.008,44.607,6.0,13.5,56.73,105.58,0.413,0.157,0.145,0.0,0.715,0.413,,,1.4,0.753,250.0,1.23,829.44,,,,,34.0,15.3,0.0015,0.001301,0.0121,0.0002013,0.0051,0.0157,296.0,23.6,,,LÉNTICO
200.0,,150.0,88.067,84.753,25.33,40.0,204.67,268.0,17.624,0.027,0.435,4.597,22.683,22.221,,,0.599,0.379,500.0,2.48,503.04,,,,,20.0,12.5,0.0015,0.001301,0.0203,0.0002013,0.008,0.00154,422.0,16.9,,,LÉNTICO
24000.0,,11000.0,13.716,11.098,7.5,13.0,11.52,23.92,0.162,0.005,0.053,0.551,0.766,0.7130000000000001,,,0.283,0.121,80.0,0.565,354.56,,,,,10.0,5.61,0.0015,0.001301,0.0075,0.0007,0.0059,0.00154,254.0,25.6,,,LÉNTICO
24000.0,,110.0,272.29,264.391,120.0,195.0,460.03,653.7,11.102,0.025,0.602,8.294,20.023000000000003,19.396,,,1.284,1.126,,3.61,1151.3600000000001,,,,,86.11,121.0,0.0015,0.001301,0.0357,0.0002013,0.0109,0.0207,250.0,24.2,,,LÉNTICO
24000.0,,24000.0,6.54,5.52,2.0,5.0,15.8,33.47,1.101,0.005,0.401,2.252,3.7539999999999996,3.3529999999999998,,,0.78,0.55,40.0,0.197,519.04,,,,,11.0,5.13,0.0015,0.001301,0.0012,0.0002013,0.00333,0.00154,230.0,30.1,,,LÉNTICO
4600.0,,1500.0,2.455,1.082,2.0,3.3,53.03,104.76,1.617,0.017,0.292,0.503,2.429,2.12,,,0.652,0.481,20.0,0.07,1002.88,,,,,10.0,4.77,0.0015,0.001301,0.01776,0.0002013,0.00821,0.00154,270.0,28.0,,,LÉNTICO
24000.0,,24000.0,7.841,6.816,3.08,7.47,32.34,48.21,0.997,0.005,0.031,0.17,1.167,1.167,,,0.857,0.807,30.0,0.227,1200.64,,,,,12.0,8.92,0.0015,0.001301,0.02609,0.0002013,0.00415,0.00154,316.0,30.1,,,LÉNTICO
24000.0,,24000.0,5.465,4.8,4.2,5.65,42.86,60.71,1.981,0.157,0.357,0.318,2.813,2.299,,,0.624,0.563,30.0,0.155,,,,,,12.0,5.2,0.0015,0.001301,0.00813,0.0002013,0.00304,0.00154,658.0,20.5,,,LÉNTICO
930.0,,430.0,6.204,4.351,3.98,9.1,35.0,55.71,2.25,0.005,0.031,0.141,2.391,2.391,,,0.509,0.485,20.0,0.097,3193.6,,,,,10.0,6.93,0.0015,0.001301,0.007,0.0002013,0.00191,0.00154,244.0,24.8,,,LÉNTICO
